batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Francisco Alvarez,682626,3,2023–2025,0.333,0,0.621,1.0,0.167,104.7
Brett Baty,683146,2,2026,0.5,0,0.574,1.0,0.333,111.7
Juan Soto,665742,5,2022–2026,0.2,0,0.535,0.6,0.176,84.2
Carson Benge,701807,2,2026,0.5,0,0.44,0.5,0.0,93.7
Bo Bichette,666182,17,2021–2026,0.294,0,0.414,0.5,0.173,90.5
Francisco Lindor,596019,39,2015–2025,0.256,2,0.374,0.4,0.178,87.4
Cristian Pache,665506,4,2022–2024,0.5,0,0.362,0.75,0.125,96.4
Mark Vientos,668901,10,2023–2026,0.2,0,0.305,0.5,0.476,89.1
Luis Torrens,620443,6,2021–2026,0.167,1,0.25,1.0,0.211,102.8
Marcus Semien,543760,28,2015–2026,0.179,1,0.23,0.286,0.268,90.0
Christopher Morel,666624,13,2022–2025,0.077,0,0.18,0.571,0.361,91.6
A.J. Ewing,805999,2,2026,0.0,0,0.12,0.0,0.0,70.6
