batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brett Baty,683146,3,2025–2026,0.667,0,0.458,0.333,0.0,87.0
Marcus Semien,543760,2,2025,0.0,0,0.418,0.0,0.111,64.6
Eric Wagaman,676572,3,2025–2026,0.333,0,0.411,0.667,0.286,102.4
Bo Bichette,666182,6,2025–2026,0.333,0,0.265,0.5,0.263,86.9
Francisco Lindor,596019,5,2025–2026,0.4,0,0.256,0.6,0.385,91.0
Carson Benge,701807,2,2026,0.0,0,0.251,0.5,0.25,90.4
Francisco Alvarez,682626,2,2026,0.5,0,0.23,0.5,0.2,95.9
Jared Young,676724,2,2026,0.0,0,0.23,0.0,0.0,81.6
A.J. Ewing,805999,2,2026,0.0,0,0.141,0.333,0.0,86.9
Tyrone Taylor,621438,3,2024–2025,0.0,0,0.106,0.0,0.5,91.6
Luis Torrens,620443,3,2024–2026,0.0,0,0.092,0.0,0.462,82.3
