batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Tucker,663656,3,2026,0.667,1,0.81,0.667,0.333,89.2
Freddie Freeman,518692,13,2021–2026,0.462,0,0.531,0.429,0.194,87.7
Alex Call,669743,1,2023,0.0,0,0.467,0.0,0.0,55.7
Max Muncy,571970,8,2022–2026,0.125,0,0.449,0.625,0.273,94.6
Mookie Betts,605141,8,2022–2025,0.125,0,0.349,0.429,0.267,91.8
Shohei Ohtani,660271,8,2024–2026,0.125,0,0.299,0.556,0.353,93.7
Tommy Edman,669242,6,2022–2025,0.333,0,0.189,0.167,0.059,82.4
Teoscar Hernández,606192,9,2023–2026,0.444,0,0.189,0.375,0.364,82.7
Andy Pages,681624,9,2024–2026,0.111,0,0.177,0.0,0.286,81.7
Miguel Rojas,500743,7,2022–2026,0.0,0,0.119,0.143,0.091,77.0
Dalton Rushing,687221,2,2026,0.5,1,0.074,0.5,0.0,90.4
Alex Freeland,690976,2,2026,0.0,0,0.0,,0.75,
