batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ezequiel Tovar,678662,3,2024,0.333,0,0.616,1.0,0.25,102.3
Mickey Moniak,666160,6,2022–2025,0.5,1,0.268,0.833,0.188,99.7
Vimael Machín,605353,2,2021,0.5,0,0.23,0.5,0.0,95.5
Adael Amador,691182,2,2025,0.0,0,0.054,0.0,0.0,68.4
Jordan Beck,687597,3,2025,0.0,0,0.047,0.0,0.375,69.5
Connor Norby,681393,2,2026,0.5,0,0.031,0.0,0.4,90.0
Hunter Goodman,696100,2,2025,0.0,0,0.004,0.0,0.25,88.3
Jake McCarthy,664983,1,2025,0.0,0,0.0,,0.333,
TJ Rumfield,681198,2,2026,0.0,0,,0.0,0.25,85.9
Troy Johnston,687859,2,2026,1.0,0,,0.5,0.0,100.3
