batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Nimmo,607043,7,2025–2026,0.571,0,0.518,0.625,0.062,85.0
Nicky Lopez,670032,1,2024,0.0,0,0.488,0.0,0.0,92.7
Alejandro Osuna,696030,1,2025,0.0,0,0.357,0.0,0.0,76.0
Joc Pederson,592626,12,2023–2026,0.0,0,0.328,0.5,0.15,93.4
Wyatt Langford,694671,9,2024–2026,0.222,1,0.287,0.5,0.296,93.5
Ezequiel Duran,677649,6,2023–2026,0.5,0,0.269,0.4,0.364,92.5
Evan Carter,694497,9,2023–2026,0.111,0,0.26,0.625,0.235,93.3
Josh Jung,673962,15,2023–2026,0.2,0,0.206,0.2,0.194,88.0
Elias Díaz,553869,2,2025,0.0,0,0.154,0.0,0.25,59.2
Jake Burger,669394,9,2023–2026,0.0,0,0.126,0.286,0.391,78.5
