batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Anthony Volpe,683011,10,2023–2025,0.4,1,0.506,0.667,0.25,90.7
Trent Grisham,663757,8,2022–2025,0.125,0,0.38,0.5,0.2,95.7
Cody Bellinger,641355,7,2022–2025,0.429,1,0.341,0.333,0.333,92.4
José Caballero,676609,3,2025,0.333,0,0.295,0.0,0.286,71.2
Ryan McMahon,641857,9,2022–2025,0.222,0,0.274,0.667,0.227,96.1
Ben Rice,700250,3,2025,0.333,0,0.263,1.0,0.0,105.5
Amed Rosario,642708,12,2021–2022,0.083,0,0.147,0.1,0.25,76.3
Austin Wells,669224,5,2024–2025,0.0,0,0.056,0.0,0.308,86.7
Jazz Chisholm Jr.,665862,4,2025,0.0,0,0.002,0.0,0.571,86.2
Paul Goldschmidt,502671,4,2023–2025,0.0,0,0.001,0.0,0.625,78.2
Jasson Domínguez,691176,1,2025,0.0,0,,0.0,0.0,77.2
