batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gabriel Moreno,672515,5,2024–2026,0.4,0,0.482,1.0,0.091,101.5
James McCann,543510,7,2022–2024,0.286,0,0.393,0.143,0.0,92.4
Geraldo Perdomo,672695,6,2023–2026,0.333,0,0.284,0.0,0.2,72.0
Lars Nootbaar,663457,3,2024–2025,0.0,0,0.283,0.0,0.25,83.6
Ketel Marte,606466,7,2023–2026,0.143,0,0.244,0.4,0.364,96.0
Corbin Carroll,682998,7,2023–2026,0.286,0,0.21,0.4,0.286,92.5
Max Kepler,596146,7,2023–2025,0.0,0,0.2,0.0,0.353,80.9
Nolan Arenado,571448,14,2023–2026,0.214,0,0.2,0.4,0.214,85.2
Ildemaro Vargas,545121,6,2022,0.167,0,0.118,0.0,0.143,86.8
Jorge Barrosa,678489,2,2026,0.0,0,0.024,0.0,0.333,81.5
