batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alejandro Kirk,672386,5,2022–2026,0.4,0,0.46,0.2,0.0,90.2
Myles Straw,664702,11,2019–2026,0.273,0,0.363,0.3,0.143,91.0
Ernie Clement,676391,6,2022–2026,0.0,0,0.349,0.333,0.143,85.0
Vladimir Guerrero Jr.,665489,6,2023–2026,0.5,0,0.323,0.5,0.0,93.0
George Springer,543807,12,2019–2026,0.083,0,0.252,0.4,0.222,90.2
Andrés Giménez,665926,9,2021–2024,0.333,0,0.238,0.2,0.333,81.6
Josh Smith,669701,3,2024,0.333,0,0.238,1.0,0.667,100.2
Jesús Sánchez,660821,2,2022,0.0,0,0.23,0.0,0.6,82.3
Kazuma Okamoto,672960,3,2026,0.333,0,0.125,0.5,0.2,94.3
Davis Schneider,676914,2,2026,0.0,0,0.07,0.0,0.0,41.0
