batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alex Call,669743,3,2023–2025,0.667,0,0.597,0.333,0.133,94.4
Kyle Tucker,663656,4,2024–2025,0.25,1,0.456,0.667,0.333,99.2
Andy Pages,681624,5,2023–2024,0.6,0,0.45,0.25,0.3,88.9
Mookie Betts,605141,7,2021–2024,0.143,1,0.424,0.273,0.074,85.7
Teoscar Hernández,606192,7,2023–2024,0.429,1,0.354,0.4,0.4,92.9
Max Muncy,571970,7,2020–2024,0.143,0,0.33,0.375,0.111,92.0
Miguel Rojas,500743,6,2021–2024,0.333,1,0.329,0.143,0.0,84.4
Tommy Edman,669242,5,2021–2024,0.2,1,0.284,0.25,0.125,90.4
Freddie Freeman,518692,8,2021–2024,0.5,0,0.28,0.333,0.211,88.9
Shohei Ohtani,660271,8,2021–2024,0.125,0,0.221,0.25,0.176,86.7
