batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Conforto,624424,3,2025–2026,0.333,1,0.785,1.0,0.0,103.8
Seiya Suzuki,673548,4,2025–2026,0.5,1,0.654,0.667,0.0,100.4
Dansby Swanson,621020,2,2025,1.0,0,0.641,1.0,0.0,104.7
Pete Crow-Armstrong,691718,4,2025–2026,0.25,0,0.424,0.333,0.4,95.9
Nico Hoerner,663538,5,2025–2026,0.4,0,0.395,0.2,0.0,86.5
Ian Happ,664023,5,2025–2026,0.4,0,0.346,1.0,0.182,104.9
Alex Bregman,608324,2,2026,0.0,0,0.336,0.0,0.0,72.0
Michael Busch,683737,5,2025–2026,0.4,0,0.208,0.333,0.125,86.6
Miguel Amaya,665804,2,2026,1.0,0,0.184,0.5,0.0,90.8
Matt Shaw,807713,2,2025,0.5,0,0.102,1.0,0.0,99.7
Pedro Ramírez,699393,2,2026,0.0,0,0.082,0.0,0.0,66.0
Tyrone Taylor,621438,1,2026,0.0,0,,0.0,0.0,89.7
