batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elly De La Cruz,682829,6,2024–2026,0.167,1,0.46,0.25,0.375,90.9
Tyler Stephenson,663886,2,2026,0.5,0,0.385,0.5,0.2,88.8
Sal Stewart,701398,3,2026,0.0,0,0.344,0.667,0.0,96.2
JJ Bleday,668709,11,2024–2026,0.182,0,0.327,0.25,0.389,82.8
Matt McLain,680574,3,2026,0.333,0,0.284,0.333,0.2,84.0
Dane Myers,667472,3,2026,0.333,0,0.222,0.5,0.143,91.4
Ke'Bryan Hayes,663647,12,2021–2025,0.333,0,0.142,0.375,0.32,88.4
Eugenio Suárez,553993,9,2024–2026,0.0,0,0.12,0.25,0.381,88.6
Jose Trevino,624431,7,2024–2026,0.0,0,0.04,0.2,0.278,77.1
Héctor Rodríguez,699302,3,2026,0.0,0,0.026,0.0,0.333,86.4
