batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luke Keaschall,807712,4,2025–2026,0.5,1,0.683,0.5,0.111,87.8
Victor Caratini,605170,5,2020–2026,0.4,0,0.423,0.833,0.0,95.8
Trevor Larnach,663616,12,2024–2026,0.333,1,0.412,0.273,0.217,90.4
Byron Buxton,621439,25,2020–2026,0.36,2,0.382,0.5,0.244,94.0
Kody Clemens,665019,6,2025,0.0,0,0.355,0.6,0.111,90.9
Ryan Jeffers,680777,19,2020–2025,0.158,1,0.339,0.412,0.111,89.9
Royce Lewis,668904,6,2024–2026,0.333,0,0.301,0.4,0.222,86.4
Brooks Lee,686797,11,2025–2026,0.182,0,0.267,0.455,0.059,88.0
Josh Bell,605137,5,2024–2026,0.0,0,0.176,0.0,0.333,78.2
Alan Roden,702176,3,2024–2025,0.0,0,0.124,0.0,0.4,68.9
Alex Jackson,656577,2,2024–2025,0.0,0,,,0.5,
