batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Dominic Smith,642086,7,2023–2026,0.286,1,0.591,0.4,0.364,96.8
Ronald Acuña Jr.,660670,5,2023–2026,0.6,1,0.553,0.6,0.0,99.3
Ha-Seong Kim,673490,3,2023,0.0,0,0.524,0.333,0.2,83.5
Sean Murphy,669221,12,2022–2025,0.5,2,0.488,0.444,0.19,94.9
Mauricio Dubón,643289,3,2024–2026,0.333,0,0.399,0.0,0.143,90.7
Matt Olson,621566,14,2021–2026,0.286,2,0.376,0.75,0.306,100.1
Mike Yastrzemski,573262,10,2022–2026,0.2,0,0.352,0.429,0.118,92.1
Michael Harris II,671739,9,2024–2026,0.111,0,0.335,0.5,0.333,97.8
Drake Baldwin,686948,3,2025,0.333,0,0.317,0.0,0.2,86.4
Austin Riley,663586,9,2023–2025,0.222,1,0.29,1.0,0.35,98.8
Ozzie Albies,645277,13,2023–2026,0.231,0,0.241,0.2,0.152,87.8
Kyle Farmer,571657,1,2024,0.0,0,0.029,0.0,0.0,79.4
