batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Petey Halpin,690984,2,2026,1.0,0,1.023,1.0,0.0,101.4
Brayan Rocchio,677587,1,2026,0.0,0,0.423,0.0,0.333,80.8
Jo Adell,666176,8,2023–2026,0.125,1,0.417,0.2,0.214,87.8
Patrick Bailey,672275,5,2023–2024,0.2,1,0.352,0.667,0.273,99.9
Nathaniel Lowe,663993,10,2022–2025,0.2,0,0.317,0.333,0.077,89.1
Austin Hedges,595978,12,2017–2026,0.25,2,0.306,0.125,0.37,84.1
Travis Bazzana,683953,3,2026,0.333,0,0.285,0.0,0.0,78.4
José Ramírez,608070,45,2015–2026,0.222,0,0.278,0.3,0.073,86.3
Chase DeLauter,800050,3,2026,0.0,0,0.274,0.333,0.0,95.8
Steven Kwan,680757,27,2022–2025,0.259,0,0.255,0.167,0.093,83.8
Angel Martínez,682657,5,2025–2026,0.0,0,0.151,0.0,0.583,92.5
David Fry,681807,3,2025,0.0,0,0.109,0.5,0.2,84.4
Daniel Schneemann,682177,6,2025–2026,0.0,0,0.066,0.0,0.4,77.4
