batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Eli White,642201,2,2025,0.5,1,0.788,0.5,0.0,90.6
Austin Riley,663586,11,2019–2024,0.455,2,0.441,0.5,0.143,91.2
Matt Olson,621566,9,2022–2025,0.333,1,0.407,0.6,0.344,92.4
Ha-Seong Kim,673490,4,2022–2023,0.0,0,0.348,0.333,0.273,86.4
Ozzie Albies,645277,12,2018–2025,0.083,0,0.298,0.308,0.282,90.7
Michael Harris II,671739,4,2023–2025,0.25,0,0.274,0.0,0.444,85.6
Rowdy Tellez,642133,2,2024,0.0,0,0.23,,0.25,
Jorge Mateo,622761,2,2023,0.0,0,0.125,1.0,0.2,99.8
Mike Yastrzemski,573262,9,2019–2025,0.111,0,0.1,0.286,0.263,91.2
Dominic Smith,642086,5,2023–2025,0.4,0,0.096,0.0,0.2,69.8
Sandy León,506702,1,2020,0.0,0,0.0,,0.5,
Austin Wynns,642851,1,2023,0.0,0,,0.0,0.0,
