batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Josh Bell,605137,16,2017–2026,0.188,1,0.292,0.182,0.257,89.4
Ryan Jeffers,680777,9,2021–2025,0.444,1,0.286,0.2,0.474,72.4
Byron Buxton,621439,29,2015–2026,0.241,1,0.254,0.333,0.389,87.8
Luke Keaschall,807712,3,2025,0.333,0,0.253,0.5,0.25,88.8
Alex Jackson,656577,4,2024,0.0,0,0.065,0.0,0.5,55.2
Ryan Kreidler,668952,2,2023,0.0,0,0.038,0.0,0.5,65.5
Trevor Larnach,663616,5,2025–2026,0.2,0,0.0,0.0,0.3,76.9
Alan Roden,702176,1,2026,0.0,0,,0.0,0.333,74.2
Brooks Lee,686797,1,2025,0.0,0,,,0.5,
Kody Clemens,665019,1,2026,0.0,0,,1.0,0.0,95.9
Royce Lewis,668904,1,2025,0.0,0,,0.0,0.5,82.9
Victor Caratini,605170,1,2026,1.0,0,,0.0,0.0,85.3
