batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Austin Hedges,595978,5,2017,0.4,1,0.714,0.4,0.0,94.2
Chase DeLauter,800050,3,2026,0.333,0,0.543,0.333,0.0,91.4
David Fry,681807,3,2023–2024,0.333,0,0.347,0.333,0.0,84.9
Rhys Hoskins,656555,8,2022–2025,0.0,0,0.321,0.6,0.35,90.9
Brayan Rocchio,677587,2,2024–2026,0.0,0,0.304,0.5,0.0,95.6
Daniel Schneemann,682177,3,2026,0.333,0,0.3,0.5,0.167,94.7
Patrick Bailey,672275,6,2023–2025,0.333,0,0.286,0.5,0.417,100.4
Travis Bazzana,683953,2,2026,0.0,0,0.257,0.0,0.333,92.8
Gabriel Arias,672356,1,2023,0.0,0,0.238,0.0,0.0,41.2
José Ramírez,608070,8,2015–2026,0.0,0,0.127,0.143,0.071,90.4
Steven Kwan,680757,4,2024–2026,0.5,0,0.082,0.0,0.1,78.2
Kyle Manzardo,700932,4,2024–2026,0.0,0,0.04,0.0,0.375,65.1
