batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Cole Carrigg,694249,1,2026,1.0,0,0.52,0.0,0.333,94.0
Ezequiel Tovar,678662,31,2022–2026,0.355,3,0.455,0.583,0.244,93.2
Brett Sullivan,664954,3,2023,0.667,0,0.403,1.0,0.0,96.7
Jake McCarthy,664983,34,2021–2026,0.353,1,0.39,0.393,0.183,86.8
TJ Rumfield,681198,6,2026,0.5,0,0.324,0.2,0.214,81.8
Jordan Beck,687597,7,2025–2026,0.0,0,0.312,0.333,0.357,84.2
Mickey Moniak,666160,20,2021–2026,0.35,0,0.3,0.714,0.39,95.4
Willi Castro,650489,10,2022–2026,0.3,1,0.26,0.625,0.136,94.2
Hunter Goodman,696100,16,2023–2026,0.312,0,0.244,0.25,0.324,86.3
Connor Norby,681393,5,2025–2026,0.2,0,0.222,0.2,0.0,80.2
Troy Johnston,687859,2,2026,0.0,0,0.006,0.0,0.25,93.3
