batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kody Clemens,665019,5,2025–2026,0.6,3,0.855,1.0,0.083,102.0
Luke Keaschall,807712,4,2025–2026,0.5,0,0.425,0.0,0.0,89.9
Alex Jackson,656577,6,2020–2024,0.167,0,0.407,0.8,0.444,97.4
Byron Buxton,621439,10,2016–2026,0.2,1,0.406,0.273,0.238,91.4
Ryan Jeffers,680777,6,2024–2025,0.333,0,0.347,0.2,0.2,84.7
Victor Caratini,605170,11,2019–2026,0.455,0,0.34,0.667,0.16,94.4
Alan Roden,702176,3,2025,0.333,0,0.339,0.0,0.2,76.6
Trevor Larnach,663616,6,2024–2026,0.333,0,0.254,0.4,0.125,89.6
Brooks Lee,686797,5,2025–2026,0.2,0,0.248,0.2,0.083,90.7
Josh Bell,605137,11,2018–2025,0.091,0,0.242,0.545,0.2,93.7
Royce Lewis,668904,4,2024–2025,0.25,0,0.213,0.4,0.0,90.8
Austin Martin,668885,5,2024–2026,0.2,0,0.195,0.667,0.286,81.4
Ryan Kreidler,668952,7,2024–2026,0.143,0,0.136,0.2,0.267,73.7
