batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
José Tena,677588,3,2026,0.333,0,0.534,0.333,0.143,93.1
Brady House,691781,2,2026,0.5,0,0.489,0.5,0.0,95.2
Jacob Young,696285,2,2024–2026,0.0,0,0.46,1.0,0.0,98.3
Jorbit Vivas,678391,1,2026,0.0,0,0.386,0.0,0.25,61.5
Daylen Lile,695734,2,2026,0.0,0,0.349,0.0,0.286,77.7
Keibert Ruiz,660688,3,2024,0.0,0,0.199,0.0,0.125,70.9
CJ Abrams,682928,6,2024–2026,0.167,0,0.17,0.333,0.267,89.9
Abimelec Ortiz,694673,1,2026,1.0,0,,0.0,0.0,91.8
Dylan Crews,686611,1,2026,0.0,0,,,0.667,
Harry Ford,695670,1,2026,0.0,0,,0.0,0.0,85.2
