batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lane Thomas,657041,14,2022–2026,0.571,1,0.486,0.571,0.172,92.2
Ronald Acuña Jr.,660670,13,2023–2026,0.308,1,0.476,0.667,0.238,99.0
Austin Riley,663586,12,2021–2026,0.5,1,0.457,0.636,0.316,94.6
Matt Olson,621566,21,2022–2026,0.333,2,0.432,0.471,0.205,89.9
Kyle Farmer,571657,9,2022–2025,0.222,1,0.346,0.429,0.25,88.3
Ozzie Albies,645277,15,2021–2026,0.533,0,0.327,0.267,0.2,85.5
Ha-Seong Kim,673490,5,2023–2024,0.2,0,0.313,0.75,0.167,92.0
Dominic Smith,642086,6,2023,0.333,0,0.241,0.0,0.0,80.2
Mike Yastrzemski,573262,4,2022–2025,0.0,0,0.222,0.0,0.111,90.6
Sean Murphy,669221,11,2023–2025,0.182,0,0.213,0.333,0.4,92.3
Drake Baldwin,686948,6,2025–2026,0.5,0,0.207,0.6,0.25,98.1
Mauricio Dubón,643289,7,2024–2026,0.143,0,0.156,0.0,0.273,83.4
Michael Harris II,671739,15,2023–2025,0.133,0,0.119,0.2,0.75,74.7
