batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Charles McAdoo,807727,3,2026,0.0,0,0.55,0.667,0.25,92.5
Andrés Giménez,665926,3,2022–2026,0.333,0,0.419,0.0,0.286,73.4
George Springer,543807,16,2022–2024,0.438,1,0.364,0.471,0.065,89.8
Myles Straw,664702,1,2022,0.0,0,0.355,0.0,0.0,83.6
Nathan Lukes,664770,3,2026,0.333,0,0.334,0.0,0.2,78.7
Vladimir Guerrero Jr.,665489,15,2022–2026,0.333,1,0.314,0.429,0.122,89.0
Jesús Sánchez,660821,2,2026,0.5,0,0.272,0.5,0.25,86.4
Yohendrick Piñango,682818,1,2026,1.0,0,0.255,0.0,0.0,76.6
Kazuma Okamoto,672960,2,2026,0.0,0,0.234,,0.714,
Daulton Varsho,662139,10,2023–2026,0.0,0,0.189,0.222,0.125,80.3
Ernie Clement,676391,5,2024–2026,0.2,0,0.081,0.0,0.077,81.2
Brandon Valenzuela,678218,3,2026,0.0,0,0.006,0.0,0.5,89.8
