batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Joc Pederson,592626,1,2021,1.0,0,0.592,1.0,0.0,95.6
Corey Seager,608369,21,2020–2025,0.286,1,0.323,0.36,0.282,87.3
Josh Jung,673962,15,2023–2025,0.2,0,0.258,0.5,0.439,90.3
Jake Burger,669394,13,2021–2025,0.231,1,0.254,0.636,0.483,97.8
Brandon Nimmo,607043,17,2017–2025,0.235,0,0.239,0.133,0.344,88.8
Ezequiel Duran,677649,22,2022–2025,0.182,1,0.232,0.5,0.298,89.4
Elias Díaz,553869,9,2019–2024,0.333,0,0.218,0.429,0.474,91.4
Nicky Lopez,670032,7,2019–2024,0.286,0,0.129,0.0,0.3,82.3
Kyle Higashioka,543309,8,2022–2025,0.0,0,0.037,0.0,0.412,86.0
Evan Carter,694497,1,2023,0.0,0,0.0,,1.0,
