batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Nimmo,607043,1,2026,0.0,0,0.581,1.0,0.0,99.8
Ezequiel Duran,677649,5,2023–2026,0.2,1,0.543,0.5,0.286,87.3
Logan O'Hoppe,681351,4,2026,0.5,0,0.437,1.0,0.333,100.5
Cam Cauley,695508,1,2026,0.0,0,0.368,1.0,0.0,100.2
Danny Jansen,643376,4,2021–2023,0.0,0,0.243,0.333,0.364,85.4
Corey Seager,608369,7,2020–2023,0.286,0,0.173,0.167,0.211,76.4
Jake Burger,669394,6,2022–2026,0.167,1,0.161,0.5,0.615,91.6
Wyatt Langford,694671,2,2026,0.0,0,0.122,1.0,0.25,100.4
Nicky Lopez,670032,4,2022–2026,0.0,0,0.094,0.25,0.143,82.4
Justin Foscue,679822,1,2026,0.0,0,0.0,,0.333,
