batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Wilyer Abreu,677800,4,2025–2026,0.5,0,0.414,0.333,0.316,86.5
Caleb Durbin,702332,6,2025–2026,0.167,0,0.405,0.2,0.0,75.0
Connor Wong,657136,3,2025–2026,0.333,0,0.39,0.5,0.5,90.0
Jarren Duran,680776,8,2025–2026,0.125,0,0.347,0.667,0.357,87.4
Willson Contreras,575929,15,2020–2026,0.267,1,0.326,0.5,0.385,93.9
Ceddanne Rafaela,678882,11,2023–2026,0.364,0,0.314,0.333,0.348,87.0
Romy Gonzalez,663853,2,2025,0.5,0,0.278,0.5,0.0,83.1
Masataka Yoshida,807799,7,2023–2026,0.286,0,0.256,0.143,0.0,82.3
Andruw Monasterio,655316,7,2023–2025,0.143,0,0.219,0.333,0.364,90.8
Carlos Narváez,665966,3,2026,0.0,0,0.143,0.0,0.4,79.3
