batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Elias Díaz,553869,4,2015–2025,0.5,1,0.588,0.333,0.333,96.8
Danny Jansen,643376,9,2019–2025,0.222,0,0.374,0.375,0.2,87.2
Jake Burger,669394,8,2022–2025,0.375,0,0.247,0.5,0.238,92.0
Corey Seager,608369,10,2016–2025,0.2,0,0.214,0.25,0.238,83.3
Brandon Nimmo,607043,11,2019–2024,0.182,0,0.188,0.143,0.077,85.8
Ezequiel Duran,677649,2,2022,0.0,0,0.168,0.5,0.333,88.7
Nicky Lopez,670032,9,2019–2022,0.111,0,0.109,0.125,0.263,83.7
Joc Pederson,592626,2,2018–2025,0.0,0,0.0,,0.2,
Evan Carter,694497,1,2024,0.0,0,,,0.333,
Josh Jung,673962,1,2025,0.0,0,,0.0,0.0,52.8
Wyatt Langford,694671,1,2024,0.0,0,,,0.5,
