batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Trea Turner,607208,6,2023–2024,0.333,2,0.592,0.75,0.143,95.0
Kyle Schwarber,656941,5,2022–2024,0.2,1,0.491,0.25,0.091,95.4
Bryan De La Cruz,650559,2,2023,0.5,0,0.427,1.0,0.0,106.4
Luis Arraez,650333,7,2023–2025,0.286,0,0.389,0.333,0.071,90.1
Garrett Stubbs,596117,3,2024,0.333,0,0.376,0.333,0.0,90.7
Brandon Marsh,669016,4,2022–2024,0.25,0,0.326,0.333,0.2,72.6
J.T. Realmuto,592663,4,2022–2023,0.0,0,0.28,0.667,0.25,95.4
Alec Bohm,664761,7,2022–2024,0.143,0,0.245,0.333,0.278,85.2
Bryson Stott,681082,5,2022–2024,0.2,0,0.184,0.0,0.429,80.3
Bryce Harper,547180,4,2022–2024,0.0,0,0.109,0.0,0.308,77.6
Edmundo Sosa,624641,3,2023–2024,0.0,0,0.037,0.0,0.167,82.9
