batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luis Torrens,620443,2,2024,1.0,2,1.252,1.0,0.167,102.3
Ronny Mauricio,677595,2,2023,0.0,0,0.526,1.0,0.0,106.1
Mark Vientos,668901,11,2023–2025,0.545,0,0.51,0.6,0.148,97.8
Francisco Alvarez,682626,6,2023–2025,0.333,1,0.436,0.125,0.435,85.2
Juan Soto,665742,7,2022–2025,0.0,0,0.42,0.571,0.25,90.1
Francisco Lindor,596019,31,2017–2025,0.226,3,0.361,0.34,0.157,90.1
Bo Bichette,666182,5,2024–2025,0.4,0,0.267,0.25,0.182,90.9
Brett Baty,683146,3,2023–2024,0.333,0,0.236,0.333,0.2,83.5
Tyrone Taylor,621438,10,2021–2024,0.3,0,0.231,0.714,0.409,98.2
Jared Young,676724,2,2024,0.0,0,,,0.5,
