batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bo Bichette,666182,5,2025–2026,0.6,1,0.54,0.667,0.0,98.2
Tyrone Taylor,621438,11,2023–2026,0.455,0,0.495,0.3,0.118,86.9
Jorge Polanco,593871,2,2021,0.5,0,0.464,0.0,0.25,83.6
Eric Wagaman,676572,13,2025–2026,0.308,0,0.431,0.455,0.36,92.0
Juan Soto,665742,12,2021–2026,0.417,1,0.4,0.389,0.2,90.7
Brett Baty,683146,4,2023–2026,0.25,0,0.397,0.5,0.25,95.0
Francisco Lindor,596019,19,2020–2025,0.211,0,0.334,0.333,0.236,87.9
Luis Torrens,620443,9,2020–2026,0.222,1,0.329,0.5,0.15,88.3
Francisco Alvarez,682626,8,2023–2026,0.0,0,0.301,0.143,0.091,82.9
Carson Benge,701807,3,2026,0.333,0,0.299,0.0,0.333,65.7
Marcus Semien,543760,5,2023–2025,0.0,0,0.125,0.25,0.4,87.5
