batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nico Hoerner,663538,1,2026,0.0,0,0.453,0.0,0.5,84.4
Moisés Ballesteros,694208,2,2026,0.5,0,0.407,0.5,0.0,94.7
Seiya Suzuki,673548,2,2026,0.0,0,0.407,0.0,0.0,88.7
Ian Happ,664023,2,2026,0.5,0,0.406,1.0,0.0,98.6
Pedro Ramírez,699393,1,2026,0.0,0,0.4,0.0,0.333,92.2
Michael Conforto,624424,3,2025,0.333,0,0.377,0.5,0.333,79.4
Pete Crow-Armstrong,691718,3,2026,0.333,0,0.192,0.5,0.333,95.4
Michael Busch,683737,3,2026,0.0,0,0.161,0.0,0.5,86.2
Carson Kelly,608348,2,2026,0.5,0,0.059,0.0,0.5,89.7
Alex Bregman,608324,2,2026,0.0,0,0.054,1.0,0.333,97.5
