batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Riley Greene,682985,15,2023–2025,0.133,1,0.386,0.6,0.312,93.3
Colt Keith,690993,9,2024–2025,0.333,0,0.361,0.429,0.263,88.0
Spencer Torkelson,679529,9,2023–2025,0.0,0,0.328,0.5,0.556,85.6
James Outman,681546,3,2023,0.333,0,0.297,1.0,0.375,107.8
Kerry Carpenter,681481,9,2023–2025,0.111,0,0.278,0.5,0.48,92.9
Matt Vierling,663837,9,2023–2025,0.111,0,0.263,0.5,0.261,87.9
Dillon Dingler,693307,7,2025,0.0,0,0.253,0.5,0.353,94.7
Gleyber Torres,650402,10,2024–2025,0.1,0,0.194,0.5,0.312,95.4
Wenceel Pérez,672761,14,2024–2025,0.143,0,0.192,0.167,0.244,87.9
Zach McKinstry,656716,12,2023–2025,0.083,0,0.173,0.375,0.308,91.1
Jake Rogers,668670,8,2023–2024,0.125,0,0.14,0.5,0.45,81.8
