batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kerry Carpenter,681481,5,2024–2025,0.6,2,0.815,0.75,0.2,99.8
Riley Greene,682985,7,2024–2026,0.571,1,0.496,0.429,0.188,92.2
Zach McKinstry,656716,3,2025–2026,0.333,0,0.493,0.667,0.25,95.8
Jake Rogers,668670,4,2024–2025,0.25,1,0.335,0.333,0.0,90.0
Matt Vierling,663837,5,2024–2026,0.4,0,0.315,0.5,0.3,88.1
Wenceel Pérez,672761,5,2024–2026,0.0,0,0.238,0.5,0.286,88.7
Dillon Dingler,693307,2,2026,0.5,1,0.196,0.5,0.0,94.2
Colt Keith,690993,5,2024–2026,0.2,0,0.174,0.167,0.091,73.7
Spencer Torkelson,679529,7,2024–2026,0.0,0,0.152,0.25,0.455,86.6
Kevin McGonigle,805808,2,2026,0.0,0,0.0,,0.25,
