batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Salvador Perez,521692,2,2024–2026,0.0,0,0.379,0.0,0.0,79.8
Isaac Collins,686555,3,2025,0.333,0,0.34,1.0,0.0,98.7
Vinnie Pasquantino,686469,3,2024–2026,0.333,0,0.336,1.0,0.286,108.7
Michael Massey,686681,2,2024,0.5,0,0.322,0.5,0.0,79.6
Nick Loftin,679845,2,2026,0.0,0,0.252,1.0,0.0,95.8
Josh Rojas,668942,10,2021–2022,0.3,0,0.248,0.143,0.167,84.9
Bobby Witt Jr.,677951,4,2024–2026,0.25,0,0.19,0.5,0.273,94.6
Carter Jensen,695600,2,2026,0.5,0,0.128,0.0,0.0,89.2
Jac Caglianone,695506,2,2026,0.0,0,0.02,0.0,0.6,77.1
Kyle Isbel,664728,1,2024,0.0,0,0.0,0.0,0.0,39.7
Luke Maile,571912,1,2020,0.0,0,,0.0,0.0,
