batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Alec Bohm,664761,6,2025–2026,0.667,1,0.665,0.6,0.0,91.9
Brandon Marsh,669016,4,2025–2026,0.5,1,0.632,0.6,0.167,94.7
Edmundo Sosa,624641,2,2026,0.5,0,0.59,1.0,0.0,100.2
Derek Hill,656537,3,2024,0.667,0,0.372,1.0,0.2,101.6
Bryson Stott,681082,5,2025–2026,0.2,0,0.343,0.2,0.0,90.7
Kyle Schwarber,656941,7,2020–2026,0.286,1,0.339,0.75,0.273,96.9
Bryce Harper,547180,4,2025–2026,0.0,0,0.299,0.0,0.111,79.9
Justin Crawford,702222,3,2026,0.0,0,0.292,0.667,0.2,90.5
J.T. Realmuto,592663,5,2025–2026,0.0,0,0.115,0.0,0.429,82.4
Trea Turner,607208,4,2025–2026,0.0,0,0.046,0.0,0.556,77.8
Gabriel Rincones Jr.,687282,2,2026,0.0,0,0.034,1.0,0.333,97.9
Bryan De La Cruz,650559,1,2025,1.0,0,,1.0,0.5,100.3
