batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Harper,547180,5,2025–2026,0.6,1,0.557,0.6,0.2,93.3
Alec Bohm,664761,4,2025–2026,0.25,0,0.397,0.75,0.0,91.2
Brandon Marsh,669016,4,2025–2026,0.5,0,0.396,0.0,0.0,84.4
Bryson Stott,681082,4,2025–2026,0.25,0,0.29,0.333,0.0,90.9
J.T. Realmuto,592663,2,2025,0.0,0,0.286,0.0,0.333,92.8
Justin Crawford,702222,2,2026,0.0,0,0.272,1.0,0.182,95.6
Edmundo Sosa,624641,2,2025,0.0,0,0.143,0.0,0.0,63.5
Garrett Stubbs,596117,2,2026,0.0,0,0.131,0.0,0.6,59.6
Kyle Schwarber,656941,5,2025–2026,0.0,0,0.037,0.0,0.111,85.0
Trea Turner,607208,3,2026,0.0,0,0.02,0.0,0.111,91.4
Bryan De La Cruz,650559,1,2024,0.0,0,0.0,,,
