batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Marsh,669016,0,2023,,0,0.696,,0.0,
Luis Arraez,650333,7,2022–2025,0.571,0,0.629,0.143,0.133,89.0
Trea Turner,607208,5,2021–2025,0.4,1,0.608,0.4,0.143,89.5
Alec Bohm,664761,1,2023,0.0,0,0.488,0.0,0.167,68.1
Bryan De La Cruz,650559,3,2023,0.667,0,0.421,0.5,0.25,92.7
Bryson Stott,681082,2,2023,0.5,0,0.348,0.5,0.333,89.0
Kyle Schwarber,656941,3,2023–2025,0.0,0,0.213,1.0,0.5,102.4
Bryce Harper,547180,2,2023,0.0,0,0.197,1.0,0.286,101.3
Garrett Stubbs,596117,2,2023,0.5,0,0.16,1.0,0.0,102.6
Edmundo Sosa,624641,1,2025,0.0,0,0.0,,0.5,
