batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Pete Crow-Armstrong,691718,4,2025–2026,0.25,1,0.684,0.5,0.25,95.4
Ian Happ,664023,2,2026,1.0,0,0.653,0.5,0.2,82.8
Nico Hoerner,663538,4,2025–2026,0.75,0,0.407,0.667,0.111,96.0
Michael Conforto,624424,4,2025–2026,0.25,0,0.342,0.333,0.3,88.9
Seiya Suzuki,673548,3,2026,0.0,0,0.139,0.0,0.5,88.5
Alex Bregman,608324,3,2026,0.0,0,0.105,0.5,0.286,84.2
Pedro Ramírez,699393,3,2026,0.0,0,0.088,0.667,0.083,94.7
Matt Shaw,807713,1,2025,0.0,0,0.026,0.0,0.5,90.0
Miguel Amaya,665804,2,2026,0.0,0,0.013,0.0,0.2,80.7
Michael Busch,683737,4,2025–2026,0.0,0,0.006,0.0,0.5,89.2
Gabriel Arias,672356,1,2026,0.0,0,,0.0,0.0,88.4
