batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Rodolfo Durán,660710,1,2026,0.0,0,0.831,1.0,0.5,108.3
Samad Taylor,669392,2,2026,0.0,0,0.5,0.0,0.0,84.2
Jake Cronenworth,630105,10,2024–2025,0.3,0,0.434,0.5,0.05,93.2
Fernando Tatis Jr.,665487,11,2024–2026,0.091,0,0.431,0.769,0.231,99.8
Manny Machado,592518,14,2024–2026,0.143,0,0.402,0.636,0.25,92.5
Gavin Sheets,657757,9,2025–2026,0.222,0,0.375,0.5,0.111,91.1
Miguel Andujar,609280,6,2025–2026,0.5,1,0.353,0.667,0.133,91.8
Ty France,664034,3,2024–2026,0.333,0,0.346,0.333,0.111,86.9
Xander Bogaerts,593428,16,2024–2026,0.312,1,0.317,0.583,0.303,91.8
Jackson Merrill,701538,9,2024–2026,0.222,0,0.18,0.3,0.292,84.1
Freddy Fermin,666023,3,2024–2026,0.0,0,0.005,0.0,0.0,83.4
Jase Bowen,687749,2,2026,0.0,0,,,0.0,
