batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Miguel Vargas,678246,6,2025–2026,0.167,1,0.57,0.333,0.0,93.6
Randal Grichuk,545341,3,2026,0.333,0,0.353,0.667,0.0,93.1
Braden Montgomery,695731,2,2026,0.0,0,0.233,,1.0,
Chase Meidroth,805367,6,2025–2026,0.167,0,0.164,0.25,0.286,87.8
Sam Antonacci,803011,3,2026,0.0,0,0.162,0.667,0.0,93.3
Colson Montgomery,695657,3,2026,0.333,0,0.084,0.0,0.2,78.2
Drew Romo,691011,3,2026,0.0,0,0.06,0.5,0.25,81.8
Luisangel Acuña,682668,3,2026,0.0,0,0.026,0.0,0.4,68.1
Andrew Benintendi,643217,2,2025,0.0,0,0.024,0.0,0.667,67.5
Junior Perez,678577,3,2026,0.0,0,0.013,0.0,0.571,71.7
