batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Marsh,669016,11,2023–2026,0.545,0,0.554,0.818,0.2,97.9
Bryan De La Cruz,650559,11,2022–2024,0.455,1,0.469,0.571,0.25,97.6
Alec Bohm,664761,17,2023–2026,0.235,0,0.409,0.429,0.217,89.6
Trea Turner,607208,14,2023–2026,0.286,1,0.389,0.615,0.115,93.8
Bryce Harper,547180,11,2023–2026,0.273,1,0.372,0.5,0.111,88.5
Bryson Stott,681082,15,2023–2026,0.2,0,0.357,0.385,0.179,91.9
Luis Arraez,650333,17,2023–2026,0.353,1,0.347,0.235,0.071,88.1
J.T. Realmuto,592663,5,2023–2025,0.2,0,0.295,0.333,0.545,93.0
Justin Crawford,702222,3,2026,0.0,0,0.239,1.0,0.25,98.0
Kyle Schwarber,656941,11,2023–2026,0.0,0,0.235,0.111,0.261,84.3
Rafael Marchán,665561,6,2025–2026,0.167,0,0.23,0.0,0.111,78.4
Garrett Stubbs,596117,2,2023,0.0,0,0.012,0.0,0.0,88.4
Edmundo Sosa,624641,1,2023,1.0,0,,1.0,0.0,105.2
