batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Vaughn Grissom,687093,6,2022–2026,0.333,1,0.501,0.5,0.2,89.2
Nolan Schanuel,694384,8,2024–2026,0.375,0,0.349,0.125,0.067,86.1
Zach Neto,687263,13,2023–2026,0.154,0,0.305,0.333,0.243,86.7
Adam Frazier,624428,11,2021–2024,0.273,0,0.245,0.0,0.067,72.9
Mike Trout,545361,18,2020–2026,0.056,0,0.225,0.571,0.368,93.1
Josh Lowe,666139,6,2023–2026,0.0,0,0.153,0.25,0.462,86.4
Oswald Peraza,672724,4,2023–2026,0.5,1,0.142,0.0,0.0,76.2
Jose Siri,642350,4,2022–2023,0.0,0,0.045,0.5,0.667,86.0
Tyler Heineman,623168,4,2025–2026,0.0,0,0.008,0.0,0.222,80.8
Denzer Guzman,694203,2,2026,0.0,0,0.003,0.0,0.25,79.4
Travis d'Arnaud,518595,2,2021,0.0,0,0.0,,0.667,
