batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,5,2025–2026,0.8,0,0.756,1.0,0.0,111.5
Daulton Varsho,662139,7,2025–2026,0.714,2,0.701,0.714,0.133,98.9
Jeremy Peña,665161,3,2025,0.333,1,0.51,0.5,0.0,94.0
LaMonte Wade Jr.,664774,2,2025,0.0,0,0.407,0.0,0.286,82.5
Yainer Diaz,673237,4,2025–2026,0.5,0,0.406,0.25,0.429,96.2
Taylor Trammell,666211,2,2025,0.0,0,0.307,0.5,0.25,94.0
Cam Smith,701358,2,2026,0.0,0,0.278,0.0,0.25,81.2
Christian Walker,572233,3,2026,0.667,0,0.254,0.5,0.0,85.2
Jose Altuve,514888,5,2025–2026,0.4,0,0.226,0.4,0.0,92.1
Nick Allen,669397,2,2025,0.5,0,0.194,0.0,0.333,82.2
Isaac Paredes,670623,3,2026,0.0,0,0.124,0.0,0.0,90.0
