batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Harper,547180,24,2018–2026,0.25,0,0.44,0.622,0.274,93.7
Edmundo Sosa,624641,9,2021–2025,0.556,0,0.438,0.222,0.0,82.4
Derek Hill,656537,1,2026,0.0,0,0.398,1.0,0.0,95.3
Trea Turner,607208,28,2016–2026,0.357,1,0.382,0.361,0.235,86.3
Alec Bohm,664761,25,2020–2026,0.44,0,0.377,0.5,0.129,91.5
Kyle Schwarber,656941,27,2019–2026,0.185,0,0.357,0.5,0.29,92.9
Bryson Stott,681082,23,2022–2026,0.217,0,0.304,0.406,0.108,88.2
J.T. Realmuto,592663,28,2017–2025,0.321,1,0.289,0.281,0.194,84.7
Brandon Marsh,669016,24,2022–2026,0.208,0,0.274,0.375,0.094,88.0
Justin Crawford,702222,3,2026,0.333,0,0.154,0.0,0.25,74.4
Gabriel Rincones Jr.,687282,3,2026,0.0,0,0.091,0.0,0.2,72.7
