batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,4,2026,0.75,2,0.819,0.8,0.0,102.8
Jose Altuve,514888,3,2026,0.333,0,0.502,0.667,0.0,97.4
Jeremy Peña,665161,5,2026,0.4,0,0.456,0.6,0.143,89.9
Zach Dezenzo,701305,1,2026,0.0,0,0.349,,0.5,
LaMonte Wade Jr.,664774,3,2026,0.333,1,0.295,0.5,0.0,96.5
Isaac Paredes,670623,4,2026,0.25,0,0.29,0.5,0.176,81.1
Yainer Diaz,673237,3,2026,0.333,0,0.272,0.333,0.0,85.6
Christian Vázquez,543877,5,2026,0.4,1,0.218,0.2,0.143,73.5
Cam Smith,701358,2,2026,0.0,0,0.199,0.0,0.0,84.3
Taylor Trammell,666211,3,2026,0.0,0,0.137,0.0,0.333,83.8
Christian Walker,572233,4,2026,0.0,0,0.124,0.0,0.222,86.2
Nick Allen,669397,4,2025–2026,0.25,0,0.03,0.0,0.25,70.4
