batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Eldridge,805811,4,2026,0.25,0,0.608,0.5,0.556,91.4
Rafael Devers,646240,5,2026,0.2,1,0.6,0.8,0.286,99.0
Drew Gilbert,687551,2,2026,0.5,0,0.526,0.0,0.0,78.4
Luis Arraez,650333,13,2022–2026,0.308,0,0.289,0.333,0.087,88.9
Jung Hoo Lee,808982,6,2024–2026,0.5,0,0.255,0.2,0.25,80.0
Heliot Ramos,671218,8,2024–2026,0.0,0,0.226,0.167,0.364,76.9
Casey Schmitt,669477,5,2026,0.4,0,0.223,0.667,0.3,100.1
Willy Adames,642715,18,2022–2026,0.167,0,0.168,0.357,0.371,81.3
Victor Bericoto,682674,2,2026,0.0,0,0.158,0.0,0.5,81.4
Eric Haase,606992,5,2024–2026,0.2,0,0.145,0.667,0.375,94.5
Drew Cavanaugh,701852,2,2026,0.0,0,0.014,0.0,0.333,86.6
