batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,5,2024,1.0,0,0.517,0.4,0.0,86.2
Gary Sánchez,596142,10,2019–2024,0.3,0,0.375,0.875,0.111,100.4
William Contreras,661388,11,2022–2025,0.364,1,0.358,0.571,0.45,96.5
Jackson Chourio,694192,6,2024,0.333,1,0.333,0.4,0.154,91.1
Andrew Vaughn,683734,10,2021–2025,0.2,0,0.289,0.286,0.263,87.6
Joey Ortiz,687401,6,2024–2025,0.167,0,0.274,0.667,0.125,99.6
Christian Yelich,592885,6,2022–2023,0.0,0,0.171,1.0,0.143,103.9
Sal Frelick,686217,4,2024,0.25,0,0.165,0.667,0.111,89.2
Garrett Mitchell,669003,1,2024,1.0,0,0.075,0.0,0.0,85.1
Jake Bauers,641343,4,2020–2022,0.25,0,,0.0,0.0,
