batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jac Caglianone,695506,3,2026,0.667,2,1.262,1.0,0.25,109.6
Tyler Tolbert,686475,1,2026,1.0,0,0.944,0.5,0.0,65.6
Nick Loftin,679845,3,2026,0.667,1,0.779,0.667,0.0,94.6
Bobby Witt Jr.,677951,3,2022–2023,0.333,1,0.615,0.667,0.143,96.9
Lane Thomas,657041,4,2023–2026,0.0,0,0.488,0.333,0.333,97.8
Carter Jensen,695600,2,2026,0.0,0,0.325,0.0,0.25,93.4
Starling Marte,516782,3,2026,0.0,0,0.305,0.333,0.25,77.9
Salvador Perez,521692,7,2021–2026,0.0,0,0.264,0.8,0.316,96.9
Michael Massey,686681,3,2026,0.333,0,0.224,0.0,0.0,76.9
Kameron Misner,670224,2,2026,0.0,0,0.0,,0.333,
