batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Christian Yelich,592885,11,2022–2026,0.455,0,0.451,0.733,0.286,98.4
Blake Perkins,663368,1,2024,0.0,0,0.369,0.0,0.0,85.8
Garrett Mitchell,669003,14,2022–2026,0.143,0,0.328,0.667,0.333,94.9
Brice Turang,668930,14,2023–2026,0.143,0,0.295,0.286,0.071,86.8
Jake Bauers,641343,6,2024–2026,0.0,0,0.285,0.2,0.357,86.2
Jackson Chourio,694192,12,2023–2026,0.167,0,0.279,0.182,0.24,85.2
Joey Ortiz,687401,4,2024–2025,0.25,0,0.235,0.25,0.143,87.4
William Contreras,661388,16,2022–2026,0.188,0,0.163,0.333,0.226,87.7
Andrew Vaughn,683734,1,2022,1.0,0,,1.0,0.0,102.1
Cooper Pratt,806198,1,2026,0.0,0,,,0.0,
Gary Sánchez,596142,1,2024,0.0,0,,,0.5,
Luis Lara,800325,2,2024,0.0,0,,1.0,0.0,96.4
