batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gunnar Henderson,683002,3,2024–2025,0.0,0,0.523,0.75,0.167,93.6
Colton Cowser,681297,4,2024–2025,0.25,0,0.462,0.75,0.167,100.1
Pete Alonso,624413,15,2019–2025,0.267,3,0.42,0.714,0.241,97.5
Coby Mayo,691723,2,2025,0.5,0,0.417,1.0,0.5,105.5
Taylor Ward,621493,6,2020–2025,0.333,2,0.409,0.75,0.231,100.3
Blaze Alexander,677942,1,2025,0.0,0,0.375,0.0,0.0,79.6
Leody Taveras,665750,4,2024–2025,0.5,0,0.351,0.75,0.0,85.2
Tyler O'Neill,641933,3,2019–2021,0.667,0,0.267,0.667,0.5,99.9
Adley Rutschman,668939,4,2024–2025,0.0,0,0.092,0.25,0.111,82.3
Jackson Holliday,702616,7,2024–2025,0.143,0,0.083,0.333,0.133,86.5
