batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ian Happ,664023,5,2026,0.2,0,0.508,0.4,0.167,95.2
Pete Crow-Armstrong,691718,4,2026,0.25,0,0.476,0.5,0.071,94.3
Nico Hoerner,663538,6,2026,0.5,0,0.469,0.4,0.067,88.6
Carson Kelly,608348,4,2026,0.5,0,0.29,0.25,0.1,79.2
Michael Busch,683737,2,2026,0.0,0,0.24,1.0,0.2,95.6
Seiya Suzuki,673548,6,2026,0.0,0,0.211,0.5,0.417,96.4
Alex Bregman,608324,4,2026,0.25,0,0.206,0.25,0.222,77.8
Michael Conforto,624424,2,2025,0.0,0,0.054,0.0,0.5,92.4
Matt Shaw,807713,2,2026,0.0,0,0.0,,0.5,
Gabriel Arias,672356,1,2026,0.0,0,0.0,,1.0,
