batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nathan Lukes,664770,4,2021–2025,0.25,0,0.517,0.667,0.357,98.8
Daulton Varsho,662139,6,2023–2026,0.167,0,0.491,0.6,0.071,97.7
George Springer,543807,6,2021–2026,0.333,1,0.482,0.4,0.312,82.8
Vladimir Guerrero Jr.,665489,10,2021–2026,0.2,0,0.448,0.5,0.118,96.3
Kazuma Okamoto,672960,1,2026,0.0,0,0.399,0.0,0.0,73.0
Luis Urías,649966,4,2021–2024,0.25,1,0.39,0.25,0.111,92.2
Alejandro Kirk,672386,4,2020–2025,0.0,0,0.364,0.667,0.333,101.0
Andrés Giménez,665926,11,2021–2026,0.273,0,0.349,0.167,0.314,76.2
Ernie Clement,676391,7,2024–2026,0.143,0,0.312,0.8,0.364,95.6
Myles Straw,664702,10,2021–2023,0.2,0,0.236,0.5,0.1,91.1
