batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Victor Robles,645302,4,2024,0.25,0,0.554,0.6,0.091,94.3
Julio Rodríguez,677594,14,2023–2025,0.571,2,0.5,0.692,0.31,95.9
Mitch Garver,641598,1,2024,0.0,0,0.492,0.0,0.667,74.4
J.P. Crawford,641487,11,2023–2025,0.273,0,0.462,0.615,0.241,96.8
Cal Raleigh,663728,10,2023–2025,0.2,0,0.343,0.875,0.387,99.6
Randy Arozarena,668227,10,2023–2025,0.4,0,0.336,0.833,0.429,94.9
Dominic Canzone,686527,6,2023–2025,0.0,0,0.284,0.5,0.312,88.8
Luke Raley,670042,10,2023–2025,0.0,0,0.225,0.125,0.35,83.8
Josh Naylor,647304,13,2023–2025,0.154,0,0.183,0.417,0.143,87.0
Cole Young,702284,2,2025,0.0,0,0.042,0.0,0.0,85.1
