batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Aaron Judge,592450,10,2025,0.7,3,0.738,0.625,0.24,97.8
Ryan McMahon,641857,4,2025,0.5,1,0.719,0.75,0.125,96.6
Jasson Domínguez,691176,5,2025,0.6,0,0.483,0.4,0.2,99.1
Heliot Ramos,671218,5,2025–2026,0.4,0,0.466,0.4,0.2,89.0
Cody Bellinger,641355,9,2025,0.444,0,0.367,0.167,0.25,86.7
Paul Goldschmidt,502671,8,2025,0.0,0,0.35,0.4,0.13,83.6
Jazz Chisholm Jr.,665862,9,2025,0.333,1,0.273,0.333,0.368,91.9
Luis García Jr.,671277,3,2025,0.0,0,0.201,0.333,0.0,90.5
Austin Wells,669224,4,2025,0.25,0,0.192,0.5,0.167,95.2
Ben Rice,700250,7,2025,0.0,0,0.083,0.0,0.167,81.7
José Caballero,676609,3,2025,0.0,0,0.019,0.0,0.167,87.2
Spencer Jones,682987,2,2025,0.0,0,,0.0,0.333,
