batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Austin Riley,663586,6,2023–2026,0.5,0,0.51,1.0,0.429,108.6
Michael Harris II,671739,8,2023–2026,0.5,0,0.459,0.375,0.2,87.2
Ozzie Albies,645277,7,2024–2026,0.143,1,0.305,0.8,0.286,96.9
Dominic Smith,642086,11,2020–2026,0.182,0,0.256,0.333,0.2,83.7
Matt Olson,621566,7,2023–2026,0.286,0,0.246,0.286,0.071,88.4
Mauricio Dubón,643289,9,2023–2026,0.222,0,0.246,0.333,0.118,88.5
Joey Bart,663698,5,2024–2026,0.2,0,0.158,0.667,0.1,97.5
Drake Baldwin,686948,4,2025–2026,0.0,0,0.138,,0.5,
Jorge Mateo,622761,7,2022–2026,0.0,0,0.11,0.4,0.312,86.4
Kyle Farmer,571657,4,2022–2025,0.0,0,0.029,0.0,0.2,70.1
