batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Michael Harris II,671739,3,2022–2024,0.667,1,0.784,0.667,0.167,87.9
Mauricio Dubón,643289,4,2020–2022,0.5,0,0.436,0.0,0.294,80.4
Eli White,642201,3,2021–2022,0.333,0,0.431,0.5,0.333,82.0
Matt Olson,621566,6,2021–2024,0.0,0,0.402,0.4,0.455,88.5
Mike Yastrzemski,573262,4,2019–2020,0.25,0,0.33,0.5,0.429,90.9
Ozzie Albies,645277,10,2018–2021,0.3,1,0.268,0.333,0.15,82.6
Austin Riley,663586,8,2021–2024,0.125,0,0.177,0.25,0.259,90.6
Dominic Smith,642086,4,2017–2020,0.0,0,0.147,0.0,0.25,83.5
Jorge Mateo,622761,9,2020–2022,0.0,0,0.039,0.0,0.429,84.7
Ha-Seong Kim,673490,1,2023,0.0,0,,0.0,0.0,
