batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jeff McNeil,643446,8,2022–2026,0.125,0,0.434,0.375,0.13,89.3
Henry Bolte,703607,3,2026,0.333,0,0.378,0.667,0.25,101.7
Donovan Walton,622268,3,2026,0.333,0,0.348,0.667,0.0,95.0
Lawrence Butler,671732,6,2023–2026,0.167,1,0.328,0.75,0.308,97.0
Brian Serven,661531,6,2022–2024,0.0,0,0.274,0.0,0.188,61.6
Alika Williams,675961,3,2023–2026,0.333,0,0.217,0.5,0.286,93.6
Zack Gelof,680869,6,2023–2026,0.333,0,0.208,0.0,0.4,81.6
Shea Langeliers,669127,2,2023–2025,0.5,0,0.143,0.0,0.333,88.1
Jonah Heim,641680,8,2023–2026,0.25,0,0.13,0.111,0.167,88.6
Carlos Cortes,666126,5,2025–2026,0.2,0,0.124,0.333,0.2,85.5
Tommy White,695720,3,2026,0.0,0,0.012,0.0,0.0,74.5
Max Muncy,691777,1,2026,0.0,0,0.0,,0.0,
