batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jorbit Vivas,678391,1,2026,1.0,0,0.706,0.0,0.0,70.9
Daylen Lile,695734,3,2025–2026,0.333,0,0.684,0.333,0.143,94.3
Nasim Nuñez,683083,4,2025–2026,0.5,0,0.549,0.25,0.083,86.3
CJ Abrams,682928,12,2022–2026,0.417,1,0.415,0.357,0.05,87.8
James Wood,695578,10,2024–2026,0.3,1,0.409,0.667,0.214,101.0
Luis García Jr.,671277,17,2022–2026,0.294,0,0.381,0.667,0.156,96.1
Andrés Chaparro,665953,3,2024,0.333,0,0.314,0.0,0.4,81.2
José Tena,677588,3,2024,0.333,0,0.272,0.5,0.182,86.5
Keibert Ruiz,660688,14,2022–2025,0.214,0,0.252,0.308,0.048,83.3
Dylan Crews,686611,7,2024–2025,0.143,0,0.19,0.125,0.0,81.0
Drew Millas,686452,4,2024–2026,0.25,0,0.186,0.25,0.0,77.2
Jacob Young,696285,6,2023–2026,0.167,0,0.162,0.0,0.385,56.6
Curtis Mead,678554,2,2024–2025,0.5,0,,0.0,0.0,91.0
