batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Schwarber,656941,14,2018–2026,0.214,1,0.531,0.643,0.302,100.4
Bryce Harper,547180,14,2022–2026,0.286,1,0.481,0.706,0.246,93.8
Derek Hill,656537,5,2024–2026,0.4,0,0.394,0.4,0.182,91.1
Bryson Stott,681082,11,2022–2026,0.455,1,0.348,0.2,0.1,79.4
J.T. Realmuto,592663,14,2022–2026,0.071,0,0.339,0.625,0.308,93.4
Trea Turner,607208,15,2022–2026,0.267,1,0.335,0.353,0.357,92.5
Alec Bohm,664761,14,2022–2026,0.214,1,0.305,0.5,0.129,93.9
Edmundo Sosa,624641,11,2023–2026,0.273,1,0.259,0.333,0.306,87.7
Garrett Stubbs,596117,2,2024,0.5,0,0.166,0.0,0.0,61.6
Brandon Marsh,669016,6,2022–2026,0.0,0,0.115,0.0,0.429,74.8
Justin Crawford,702222,2,2026,0.0,0,0.114,0.0,0.0,37.7
