batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ryan Vilade,668723,2,2026,0.5,0,0.496,0.333,0.0,89.8
Yandy Díaz,650490,10,2022–2026,0.6,0,0.448,0.875,0.097,102.0
Junior Caminero,691406,7,2025–2026,0.429,0,0.421,0.667,0.2,97.4
Jonny DeLuca,676356,3,2026,0.333,0,0.372,0.0,0.167,82.4
Jonathan Aranda,666018,5,2025–2026,0.4,0,0.319,0.25,0.167,81.4
Taylor Walls,670764,6,2022–2026,0.167,0,0.284,0.0,0.125,73.5
Nick Fortes,663743,3,2026,0.333,0,0.268,0.667,0.0,99.6
Chandler Simpson,802415,5,2025–2026,0.2,0,0.176,0.2,0.0,71.5
Jorge Mateo,622761,2,2026,0.0,0,0.09,0.0,0.5,86.0
Cedric Mullins,656775,1,2020,0.0,0,,0.0,0.0,
Richie Palacios,680700,2,2026,0.0,0,,1.0,0.25,98.4
