batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Burger,669394,2,2026,0.5,1,0.627,1.0,0.75,102.4
Joc Pederson,592626,14,2019–2026,0.214,1,0.401,0.455,0.267,94.7
Brandon Nimmo,607043,4,2023–2026,0.0,0,0.354,0.25,0.125,86.9
Josh Jung,673962,5,2023–2026,0.2,0,0.348,1.0,0.333,99.3
Alejandro Osuna,696030,2,2026,0.5,0,0.303,0.0,0.0,72.7
Justin Foscue,679822,2,2026,0.0,0,0.302,0.5,0.0,79.9
Ezequiel Duran,677649,4,2023–2026,0.5,0,0.224,0.0,0.0,82.1
Kyle Higashioka,543309,2,2026,0.0,0,0.101,0.0,0.333,60.4
Evan Carter,694497,3,2026,0.0,0,0.008,0.0,0.6,76.9
Nicky Lopez,670032,1,2019,0.0,0,,0.5,0.0,91.3
