batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Eli White,642201,1,2025,1.0,0,0.922,0.0,0.0,85.4
Drake Baldwin,686948,0,2026,,0,0.729,,1.0,
Austin Riley,663586,5,2024–2026,0.2,0,0.608,0.75,0.273,102.1
Michael Harris II,671739,3,2024–2026,1.0,0,0.572,1.0,0.091,103.0
Ozzie Albies,645277,1,2025–2026,0.0,0,0.511,1.0,0.0,96.0
Dominic Smith,642086,3,2023–2026,0.667,0,0.498,1.0,0.364,105.2
Matt Olson,621566,15,2019–2025,0.2,1,0.419,0.727,0.375,97.6
Mauricio Dubón,643289,6,2020–2026,0.333,0,0.367,0.556,0.176,91.8
Mike Yastrzemski,573262,4,2020–2026,0.25,0,0.194,0.5,0.167,83.9
Joey Bart,663698,1,2024,1.0,0,,0.0,0.0,
