batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Zach McKinstry,656716,0,2025,,0,0.691,,,
Kerry Carpenter,681481,0,2025,,0,0.691,,,
Kevin McGonigle,805808,2,2026,0.5,0,0.52,0.0,0.667,80.8
Gleyber Torres,650402,8,2024–2025,0.375,1,0.48,0.429,0.1,90.4
Dillon Dingler,693307,7,2025–2026,0.429,1,0.397,1.0,0.5,101.6
Riley Greene,682985,8,2024–2026,0.25,0,0.366,0.286,0.25,81.7
Jahmai Jones,663330,4,2025–2026,0.0,0,0.322,0.333,0.333,87.5
Wenceel Pérez,672761,7,2024–2026,0.0,0,0.264,0.167,0.143,80.1
Spencer Torkelson,679529,5,2025–2026,0.2,0,0.252,0.25,0.125,93.4
Matt Vierling,663837,2,2026,0.0,0,0.247,0.0,0.182,76.5
Zack Short,670097,4,2025–2026,0.25,0,0.105,0.0,0.2,92.8
Jake Rogers,668670,1,2025,0.0,0,0.0,,0.5,
