batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ryan McMahon,641857,16,2021–2026,0.438,2,0.559,0.5,0.241,92.8
Trent Grisham,663757,3,2023–2026,0.333,0,0.509,0.0,0.333,75.6
Amed Rosario,642708,20,2019–2023,0.2,0,0.353,0.444,0.238,91.9
Heliot Ramos,671218,14,2024–2026,0.214,0,0.353,0.571,0.405,98.7
Paul Goldschmidt,502671,8,2023–2025,0.375,0,0.351,0.143,0.133,88.4
Jazz Chisholm Jr.,665862,1,2026,0.0,0,0.349,,0.4,
Ben Rice,700250,6,2025–2026,0.167,1,0.307,0.5,0.25,79.0
Luis García Jr.,671277,8,2024–2025,0.125,0,0.193,0.6,0.222,90.7
José Caballero,676609,5,2023–2025,0.0,0,0.156,0.0,0.273,82.0
Austin Wells,669224,8,2024–2026,0.0,0,0.136,0.0,0.312,79.8
Ali Sánchez,645305,1,2024,0.0,0,0.017,0.0,0.0,58.9
Spencer Jones,682987,2,2026,0.0,0,0.0,,0.714,
