batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lars Nootbaar,663457,2,2024,0.5,1,0.717,0.5,0.333,90.1
Gabriel Moreno,672515,6,2024–2026,0.333,1,0.53,0.4,0.167,90.8
Ildemaro Vargas,545121,4,2024–2026,0.5,0,0.434,0.25,0.0,78.1
Geraldo Perdomo,672695,9,2024–2026,0.333,0,0.432,0.25,0.056,89.6
Jorge Barrosa,678489,1,2026,0.0,0,0.409,0.0,0.0,81.6
Corbin Carroll,682998,11,2024–2026,0.182,0,0.295,0.375,0.35,91.3
Nolan Arenado,571448,11,2024–2026,0.455,0,0.246,0.25,0.118,89.3
Max Kepler,596146,6,2025–2026,0.667,0,0.189,0.167,0.1,79.5
Ryan Waldschmidt,814439,5,2026,0.0,0,0.048,0.0,0.667,92.8
Jose Fernandez,699912,2,2026,0.0,0,0.044,1.0,0.667,96.7
